"","id","status_group"
"4644",2801,"functional"
"4645",41269,"functional"
"4646",19326,"functional"
"4647",34202,"non functional"
"4648",42911,"non functional"
"4649",22262,"functional"
"4650",15408,"functional"
"4651",50064,"functional"
"4652",60181,"functional"
"4653",69782,"non functional"
"4654",57210,"functional"
"4655",62568,"functional"
"4656",73904,"non functional"
"4657",38504,"functional needs repair"
"4658",16951,"functional"
"4659",11940,"non functional"
"4660",45124,"functional"
"4661",41573,"functional"
"4662",68579,"non functional"
"4663",3805,"non functional"
"4664",62667,"functional"
"4665",36172,"functional"
"4666",53569,"non functional"
"4667",28618,"non functional"
"4668",19459,"functional"
"4669",3664,"functional"
"4670",19947,"functional"
"4671",31071,"functional"
"4672",55861,"functional"
"4673",38218,"non functional"
"4674",39255,"functional needs repair"
"4675",51942,"non functional"
"4676",50790,"functional"
"4677",17930,"non functional"
"4678",698,"functional"
"4679",21774,"functional"
"4680",11529,"non functional"
"4681",38015,"functional"
"4682",53402,"functional"
"4683",55762,"non functional"
"4684",4298,"functional"
"4685",31356,"functional"
"4686",20177,"functional"
"4687",51598,"functional"
"4688",64420,"functional"
"4689",26881,"non functional"
"4690",63444,"functional"
"4691",38567,"non functional"
"4692",11257,"non functional"
"4693",68124,"functional"
"4694",14944,"functional"
"4695",50281,"functional"
"4696",48627,"functional"
"4697",470,"functional"
"4698",15407,"non functional"
"4699",45543,"non functional"
"4700",56078,"non functional"
"4701",31388,"functional"
"4702",7246,"functional"
"4703",33908,"non functional"
"4704",13710,"functional"
"4705",16404,"functional"
"4706",24105,"functional"
"4707",19610,"functional"
"4708",4411,"non functional"
"4709",6982,"non functional"
"4710",20296,"non functional"
"4711",24643,"non functional"
"4712",38334,"functional"
"4713",48315,"functional"
"4714",50851,"functional"
"4715",41147,"functional needs repair"
"4716",1514,"functional"
"4717",29844,"non functional"
"4718",25169,"non functional"
"4719",72723,"functional"
"4720",10136,"non functional"
"4721",59605,NA
"4722",56356,"non functional"
"4723",53971,"functional"
"4724",68077,"non functional"
"4725",27737,"functional"
"4726",37311,"non functional"
"4727",44229,"functional"
"4728",69141,"functional"
"4729",41340,"non functional"
"4730",12100,"non functional"
"4731",61502,"functional"
"4732",21189,"functional"
"4733",14063,"functional"
"4734",55070,"functional"
"4735",49559,"non functional"
"4736",33842,"functional"
"4737",4130,"non functional"
"4738",7818,"functional needs repair"
"4739",72361,"non functional"
"4740",64742,"non functional"
"4741",61231,"functional"
"4742",53261,"functional"
"4743",58156,"functional"
"4744",42102,"functional"
"4745",31210,"functional"
"4746",69881,"functional"
"4747",71904,"functional"
"4748",1215,"functional"
"4749",58848,"functional"
"4750",6857,"functional"
"4751",65644,"non functional"
"4752",14807,"non functional"
"4753",73199,"non functional"
"4754",60173,"functional"
"4755",53803,"non functional"
"4756",38979,"non functional"
"4757",23825,"functional"
"4758",40376,"functional"
"4759",6132,"non functional"
"4760",8903,"functional"
"4761",5779,"non functional"
"4762",60441,"non functional"
"4763",46075,"non functional"
"4764",30392,"non functional"
"4765",41801,"functional"
"4766",47412,"functional needs repair"
"4767",29654,"functional"
"4768",32394,"functional"
"4769",56666,"non functional"
"4770",69076,"functional"
"4771",35188,"functional"
"4772",34273,"functional"
"4773",13381,"functional"
"4774",36639,"non functional"
"4775",37876,"functional"
"4776",34566,"non functional"
"4777",62432,"functional"
"4778",60288,"functional"
"4779",16011,"functional"
"4780",35758,"functional"
"4781",46456,"functional"
"4782",19936,"functional"
"4783",54818,"functional"
"4784",61822,"functional"
"4785",37824,"non functional"
"4786",71017,"functional"
"4787",30698,"functional"
"4788",66683,"functional"
"4789",43384,"non functional"
"4790",22428,"non functional"
"4791",62652,"functional"
"4792",10643,"functional"
"4793",51461,"functional"
"4794",25245,"non functional"
"4795",39179,"non functional"
"4796",12703,"functional"
"4797",69265,"non functional"
"4798",30517,"functional"
"4799",27715,"functional"
"4800",1504,"functional"
"4801",41032,"non functional"
"4802",39742,"functional"
"4803",57079,"functional"
"4804",41477,"functional needs repair"
"4805",37456,"non functional"
"4806",48056,"functional"
"4807",63113,"functional"
"4808",72360,"non functional"
"4809",7551,"non functional"
"4810",19322,"functional"
"4811",499,"functional"
"4812",33431,NA
"4813",6906,"functional"
"4814",68701,"functional"
"4815",4871,"functional"
"4816",39458,"functional"
"4817",57011,"functional"
"4818",64178,"functional"
"4819",15246,"non functional"
"4820",50480,"functional"
"4821",68413,"functional"
"4822",8121,"non functional"
"4823",31057,"functional"
"4824",42490,"functional"
"4825",30664,"functional"
"4826",14394,"non functional"
"4827",4509,NA
"4828",26561,"non functional"
"4829",9565,"functional"
"4830",66460,"functional"
"4831",29764,NA
"4832",6138,"functional"
"4833",54470,"non functional"
"4834",10548,"non functional"
"4835",1256,"functional"
"4836",5867,"non functional"
"4837",13930,"functional"
"4838",46273,"non functional"
"4839",69947,"functional"
"4840",31805,"functional"
"4841",522,"non functional"
"4842",36310,"functional"
"4843",47096,"functional"
"4844",11048,"functional"
"4845",9469,"functional"
"4846",35945,"functional"
"4847",61346,"non functional"
"4848",31897,"non functional"
"4849",52291,"functional"
"4850",72256,"non functional"
"4851",1291,"functional"
"4852",55682,"non functional"
"4853",20974,"functional"
"4854",10315,"non functional"
"4855",20699,"functional"
"4856",12157,"functional"
"4857",25750,"functional"
"4858",56563,"functional"
"4859",59935,"non functional"
"4860",11608,"functional"
"4861",37509,"functional needs repair"
"4862",70547,"functional"
"4863",66064,"non functional"
"4864",64905,"non functional"
"4865",16523,"functional"
"4866",30701,"functional"
"4867",64533,"functional"
"4868",57607,"functional"
"4869",21781,"functional"
"4870",41554,"functional"
"4871",56419,"functional"
"4872",16991,"functional"
"4873",68549,"functional"
"4874",58628,"functional"
"4875",69701,"non functional"
"4876",31191,"functional"
"4877",69347,"non functional"
"4878",59209,"functional"
"4879",67918,"functional"
"4880",8061,"non functional"
"4881",9841,"non functional"
"4882",63310,"functional"
"4883",65350,"functional"
"4884",7606,"functional"
"4885",44982,"functional"
"4886",18683,"functional"
"4887",22239,"functional"
"4888",13696,"functional"
"4889",63396,"functional"
"4890",62899,"functional"
"4891",5394,"non functional"
"4892",10986,"functional"
"4893",59594,"non functional"
"4894",39182,"non functional"
"4895",59577,"functional"
"4896",67854,"functional"
"4897",30071,"non functional"
"4898",71403,"functional"
"4899",17965,"functional"
"4900",65452,"non functional"
"4901",64723,"functional"
"4902",31752,"functional"
"4903",8795,"functional"
"4904",66556,"non functional"
"4905",22598,"functional"
"4906",18378,"functional"
"4907",11939,"functional"
"4908",34346,"functional"
"4909",66548,"non functional"
"4910",61197,"functional"
"4911",8672,"functional"
"4912",29283,"functional"
"4913",47333,"functional needs repair"
"4914",3225,"functional needs repair"
"4915",51152,"functional"
"4916",61277,"functional needs repair"
"4917",45438,"functional"
"4918",2166,"functional"
"4919",35456,"functional"
"4920",56027,"functional"
"4921",19698,"non functional"
"4922",51033,"non functional"
"4923",58323,"functional"
"4924",34236,"non functional"
"4925",37071,"functional"
"4926",58591,"functional"
"4927",47868,"functional"
"4928",8112,"functional needs repair"
"4929",44275,"functional"
"4930",39331,"non functional"
"4931",50046,"non functional"
"4932",44980,"functional"
"4933",38007,"functional"
"4934",23789,"functional"
"4935",68862,"functional"
"4936",22079,"functional"
"4937",54985,"functional"
"4938",49959,"non functional"
"4939",18380,"functional"
"4940",60583,"functional"
"4941",33497,"non functional"
"4942",43490,"functional"
"4943",8807,"functional"
"4944",5747,"non functional"
"4945",52709,"non functional"
"4946",43612,"non functional"
"4947",17914,"non functional"
"4948",13399,"non functional"
"4949",67798,"non functional"
"4950",22412,"functional"
"4951",14586,"functional"
"4952",35573,"non functional"
"4953",57894,"functional"
"4954",46208,"non functional"
"4955",39006,"non functional"
"4956",38238,"non functional"
"4957",34634,"non functional"
"4958",57416,"functional"
"4959",55916,"functional"
"4960",12828,"functional"
"4961",57643,"functional"
"4962",44684,"non functional"
"4963",33002,"functional"
"4964",52177,"functional"
"4965",14719,"functional"
"4966",21400,"functional"
"4967",4201,"non functional"
"4968",19517,"non functional"
"4969",20607,"functional"
"4970",3932,"functional"
"4971",3481,"functional"
"4972",21181,"functional"
"4973",14888,"non functional"
"4974",37744,"non functional"
"4975",59540,"non functional"
"4976",35488,"functional"
"4977",43842,"non functional"
"4978",13433,"non functional"
"4979",63071,"non functional"
"4980",72521,"functional"
"4981",40848,"non functional"
"4982",49705,"non functional"
"4983",51192,"non functional"
"4984",5217,"functional"
"4985",49051,"functional"
"4986",57482,"functional"
"4987",47095,"non functional"
"4988",59635,"non functional"
"4989",15497,"non functional"
"4990",24011,"functional"
"4991",5577,"functional"
"4992",39850,"functional"
"4993",64109,"functional"
"4994",64474,"non functional"
"4995",12837,"non functional"
"4996",46738,"functional"
"4997",30574,"non functional"
"4998",34210,"non functional"
"4999",35436,"functional"
"5000",26739,"functional"
"5001",7241,"non functional"
"5002",3353,"functional"
"5003",60625,"non functional"
"5004",21867,"non functional"
"5005",28436,"functional"
"5006",36486,"functional"
"5007",13432,"functional"
"5008",46602,"functional"
"5009",34097,"functional"
"5010",16828,"functional"
"5011",36742,"functional"
"5012",71633,"functional"
"5013",71052,"functional"
"5014",27476,"functional"
"5015",14966,"functional"
"5016",8531,"functional"
"5017",16018,"functional"
"5018",70095,"functional"
"5019",31557,"functional needs repair"
"5020",43472,"functional"
"5021",50305,"functional"
"5022",25706,"non functional"
"5023",22292,"functional"
"5024",71416,"non functional"
"5025",3190,"functional"
"5026",52905,NA
"5027",27084,"functional"
"5028",18937,"non functional"
"5029",52417,"functional"
"5030",10267,"functional"
"5031",68003,"non functional"
"5032",1329,"functional"
"5033",4936,"functional"
"5034",20002,"functional"
"5035",43332,"functional"
"5036",62311,"non functional"
"5037",16242,"functional"
"5038",5406,"functional"
"5039",33750,"functional"
"5040",55547,"functional"
"5041",21572,"functional"
"5042",31085,"non functional"
"5043",376,"functional"
"5044",72694,"non functional"
"5045",52794,"non functional"
"5046",59717,"non functional"
"5047",7462,"functional"
"5048",9964,"functional"
"5049",8653,"non functional"
"5050",69055,"non functional"
"5051",5487,"functional"
"5052",51823,"non functional"
"5053",15109,"non functional"
"5054",27511,"functional"
"5055",63525,"functional"
"5056",72240,"functional"
"5057",53055,"functional"
"5058",73431,"non functional"
"5059",15334,"functional"
"5060",33029,"functional"
"5061",52596,"functional"
"5062",43053,"functional"
"5063",56063,"functional"
"5064",49781,"functional needs repair"
"5065",44482,"functional"
"5066",3205,"functional"
"5067",37319,"functional"
"5068",62095,"functional"
"5069",16735,"functional"
"5070",13161,"non functional"
"5071",30869,"functional"
"5072",39626,"functional"
"5073",56344,"functional"
"5074",13700,"functional"
"5075",9444,"functional"
"5076",23462,"functional"
"5077",25609,"functional"
"5078",34135,"functional"
"5079",56778,"functional"
"5080",22653,"functional"
"5081",41366,"functional"
"5082",54546,"functional"
"5083",43502,"functional"
"5084",43365,"functional"
"5085",69239,"functional"
"5086",50209,"functional"
"5087",35435,"non functional"
"5088",60894,"functional"
"5089",64464,"non functional"
"5090",59877,"non functional"
"5091",69755,"functional"
"5092",36517,"non functional"
"5093",38659,"functional"
"5094",4189,"non functional"
"5095",72364,"non functional"
"5096",64657,"functional"
"5097",46469,"non functional"
"5098",27963,"functional needs repair"
"5099",6947,"non functional"
"5100",34542,"non functional"
"5101",53997,"non functional"
"5102",62556,"functional"
"5103",5843,"functional"
"5104",21870,"non functional"
"5105",43832,"functional"
"5106",40795,"non functional"
"5107",21440,"non functional"
"5108",11039,"functional"
"5109",43528,"functional"
"5110",239,"non functional"
"5111",26380,"non functional"
"5112",38647,"functional"
"5113",48412,"functional"
"5114",68511,"non functional"
"5115",12238,"non functional"
"5116",2093,"non functional"
"5117",27339,"functional"
"5118",58736,"functional needs repair"
"5119",14276,"functional"
"5120",26025,"non functional"
"5121",38020,"functional needs repair"
"5122",32110,"functional"
"5123",23427,"functional"
"5124",45970,"functional"
"5125",25224,"functional"
"5126",53274,"functional"
"5127",47911,"functional"
"5128",36300,"non functional"
"5129",15658,"non functional"
"5130",23520,"functional"
"5131",65249,"non functional"
"5132",56702,"non functional"
"5133",43405,"functional"
"5134",13672,"functional"
"5135",33163,"non functional"
"5136",63981,"functional"
"5137",36722,"functional"
"5138",67643,"functional"
"5139",10936,"functional"
"5140",4825,"non functional"
"5141",33878,"functional"
"5142",7487,"functional"
"5143",17229,"non functional"
"5144",6380,"functional"
"5145",67059,"functional"
"5146",908,"functional"
"5147",29056,"functional"
"5148",28164,"functional"
"5149",70997,"functional"
"5150",50773,"functional"
"5151",71766,"non functional"
"5152",26527,"non functional"
"5153",53553,"functional"
"5154",71812,"functional"
